Date,trapVisitID,subSiteName,visitType,trapFunctioning,fishProcessed,sampleStart,sampleEnd,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,ConeDebrisIntake1,ConeDebrisIntake2,debrisVolume,debrisType,includeCatch,includeCatchComments,TrapVisit.comments
2020/04/30 00:00:00,9305,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2020/04/29 09:40:17,2020/04/30 10:54:40,2806,0,2,0,2,41,Terrestrial,Yes,Data included in analysis because calculations based on clicker total and after cleaning RPMs suggest trap was functioning normally for at least 70% of the sampling period.,NA
2020/05/01 00:00:00,9306,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2020/04/30 10:54:40,2020/05/01 11:17:42,2727,1.8,1.8,0,1,44,Terrestrial,Yes,NA,NA
2020/05/02 00:00:00,9312,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2020/05/01 11:17:42,2020/05/02 09:34:46,2113,1.6,1.6,0,0,21,Terrestrial,Yes,NA,NA
2020/05/03 00:00:00,9317,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2020/05/02 09:34:46,2020/05/03 12:06:53,2678,2,2.3,0,0,43,Terrestrial,Yes,NA,NA
2020/05/04 00:00:00,9318,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2020/05/03 12:06:53,2020/05/04 10:54:43,1404,0,2.2,1,1,28,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,NA
2020/05/05 00:00:00,9319,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2020/05/04 10:54:43,2020/05/05 09:30:38,2637,1.6,1.7,0,1,8,Terrestrial,Yes,NA,NA
2020/04/14 00:00:00,9323,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2020/04/13 10:24:54,2020/04/14 12:25:36,2263,0,2.1,1,1,62,Terrestrial,Yes,Data included in analysis because calculations based on clicker total and after cleaning RPMs suggest trap was functioning normally for at least 70% of the sampling period.,NA
2020/05/06 00:00:00,9324,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2020/05/05 09:30:38,2020/05/06 10:31:55,490,0,1.6,0,0,7,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,NA
2020/05/07 00:00:00,9326,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2020/05/06 10:31:55,2020/05/07 09:54:05,1930,1.6,1.7,0,0,12,Terrestrial,Yes,NA,NA
2020/05/11 00:00:00,9328,ST004L1B,Start trap & begin trapping,Trap functioning normally,N/A; not a sampling visit,NA,2020/05/11 09:55:32,NA,NA,2.3,NA,NA,NA,NA,Yes,NA,NA
2020/05/12 00:00:00,9329,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2020/05/11 09:55:32,2020/05/12 10:21:24,3433,2.3,2.4,0,0,46,Terrestrial,Yes,NA,NA
2020/05/09 00:00:00,9330,ST004L1B,End trapping,Trap functioning normally,Processed fish,2020/05/08 09:54:48,2020/05/09 09:40:10,2393,1.7,NA,0,0,10,Terrestrial,Yes,NA,NA
2020/05/08 00:00:00,9331,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2020/05/07 09:54:05,2020/05/08 09:54:48,2412,1.7,1.7,0,0,18,Terrestrial,Yes,NA,NA
2020/05/13 00:00:00,9336,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2020/05/12 10:21:24,2020/05/13 11:33:59,3167,0,2.2,2,1,57,Terrestrial,Yes,Data included in analysis because calculations based on clicker total and after cleaning RPMs suggest trap was functioning normally for at least 70% of the sampling period.,NA
2020/05/14 00:00:00,9338,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2020/05/13 11:33:59,2020/05/14 09:25:11,124,0,2,1,0,5,Terrestrial,Yes,"Catch could not be imputed, therefore actual catch was assumed to be the most accurate measure and thus included in analysis.",NA
2020/05/15 00:00:00,9340,ST004L1B,End trapping,Trap stopped functioning,No fish were caught,2020/05/14 09:25:11,2020/05/15 11:39:58,1727,0,NA,2,0,50,Aquatic,Yes,"Catch could not be imputed, therefore actual catch was assumed to be the most accurate measure and thus included in analysis.",Debris comprised mostly of algae
2020/05/18 00:00:00,9341,ST004L1B,Start trap & begin trapping,Trap functioning normally,N/A; not a sampling visit,NA,2020/05/18 09:12:39,NA,NA,2.2,NA,NA,NA,NA,Yes,NA,Traps fishing in same position
2020/05/19 00:00:00,9344,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2020/05/18 09:12:39,2020/05/19 09:36:16,568,0,1.8,0,1,15,Terrestrial,Yes,"Catch could not be imputed, therefore actual catch was assumed to be the most accurate measure and thus included in analysis.",NA
2020/05/20 00:00:00,9346,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2020/05/19 09:36:16,2020/05/20 11:05:15,2128,0,2.6,0,2,55,Terrestrial,Yes,"Catch could not be imputed, therefore actual catch was assumed to be the most accurate measure and thus included in analysis.",NA
2020/05/21 00:00:00,9348,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2020/05/20 11:05:15,2020/05/21 09:28:13,467,0,2.1,1,1,11,Terrestrial,Yes,"Catch could not be imputed, therefore actual catch was assumed to be the most accurate measure and thus included in analysis.",blocked at front of cone
2020/05/22 00:00:00,9350,ST004L1B,End trapping,Trap functioning normally,Processed fish,2020/05/21 09:28:13,2020/05/22 10:02:30,3097,2.3,NA,1,1,30,Terrestrial,Yes,NA,NA
2020/02/12 00:00:00,9352,ST004L1B,Continue trapping,Trap functioning normally,No fish were caught,2020/02/11 09:57:56,2020/02/12 10:55:14,2885,2.2,2.2,0,0,24,Terrestrial,Yes,NA,NA
2020/02/24 00:00:00,9353,ST004L1B,Start trap & begin trapping,Trap functioning normally,N/A; not a sampling visit,NA,2020/02/24 10:10:59,NA,NA,1.9,0,0,NA,NA,Yes,NA,NA
2020/03/14 00:00:00,9355,ST004L1B,Start trap & begin trapping,Trap functioning normally,N/A; not a sampling visit,NA,2020/03/14 10:55:27,NA,NA,1.3,NA,NA,NA,NA,Yes,NA,Start of new trap position. Traps moved 4 ft closer to the bank.
2020/03/27 00:00:00,9356,ST004L1B,Start trap & begin trapping,Trap functioning normally,N/A; not a sampling visit,NA,2020/03/27 11:26:27,NA,NA,1.6,NA,NA,NA,NA,Yes,NA,New trap position. Added 4ft of chain to adjust the angle of the trap.
2021/01/13 00:00:00,9359,ST004L1B,Start trap & begin trapping,Trap functioning normally,N/A; not a sampling visit,NA,2021/01/13 12:15:17,NA,NA,0.7,NA,NA,NA,NA,Yes,NA,First day of sampling!
2021/01/14 00:00:00,9360,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/01/13 12:15:17,2021/01/14 10:35:24,314,0,0.6,0,0,5,Terrrestrial,Yes,"Catch could not be imputed, therefore actual catch was assumed to be the most accurate measure and thus included in analysis.",Trapped was stopped due to low flow. A log (by weight and not jammed) inhibitted the traps ability to spin. After the trap spun intermittently.
2021/01/15 00:00:00,9361,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/01/14 10:35:24,2021/01/15 10:11:10,345,0,0.7,1,0,10,Terrestrial,Yes,"Catch could not be imputed, therefore actual catch was assumed to be the most accurate measure and thus included in analysis.","Intake jam, log blocking spinning."
2021/01/16 00:00:00,9362,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/01/15 10:11:10,2021/01/16 10:38:25,287,0,0.5,1,1,10,Terrestrial,Yes,"Catch could not be imputed, therefore actual catch was assumed to be the most accurate measure and thus included in analysis.","Trap was not rotating, no real blockage, just low flows and removed branch."
2021/01/17 00:00:00,9363,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2021/01/16 10:38:25,2021/01/17 10:34:30,43,0,0.5,1,1,11,Terrestrial,Yes,"Catch could not be imputed, therefore actual catch was assumed to be the most accurate measure and thus included in analysis.",NA
2021/01/18 00:00:00,9364,ST004L1B,Continue trapping,"Trap functioning, but not normally",Processed fish,2021/01/17 10:34:30,2021/01/18 09:45:54,83,0.1,0.3,1,1,17,Terrestrial,Yes,NA,Trap intermittently spinning - some debris inside of intakes.
2021/01/19 00:00:00,9365,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2021/01/18 09:45:54,2021/01/19 10:01:35,39,0,0.5,2,1,27,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,"Lots of leaf litter

Pulled about 40 gallons of debris from sides opening."
2021/01/20 00:00:00,9366,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2021/01/19 10:01:35,2021/01/20 10:22:35,31,0,0.1,0,0,5,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,"Very little debris in livewell, most weighed the cone and stopped rotations, intakes were not blocked.

Debris inside cone was ~35 gallons

Mostly manual turns to clean cone

Tried to adjust back rope to angle trap into flow more."
2021/01/21 00:00:00,9367,ST004L1B,Continue trapping,"Trap functioning, but not normally",No fish were caught,2021/01/20 10:22:35,2021/01/21 09:19:43,26,0.1,0.6,0,2,9,Terrestrial,Yes,NA,"Intermittent spinning

Had to manually push trap to filter through debris

Adjust the angle on the trap to get solid spin, brought the trap 2ft upstream to get a better spin rate"
2021/01/22 00:00:00,9368,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2021/01/21 09:19:43,2021/01/22 09:23:30,73,0,0.5,0,0,2,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,Total revolutions affected by manual rotations in attempts to clean cone.
2021/01/23 00:00:00,9369,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2021/01/22 09:23:30,2021/01/23 10:00:33,32,0,1,0,3,8,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,"Backed up into cone, too much weight causing the trap to stop

Moved trap upstream ~2ft and pivoted trap towards river

Installed pulley system"
2021/01/24 00:00:00,9370,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/01/23 10:00:33,2021/01/24 10:38:18,1283,0.9,0.8,0,1,15,Terrestrial,Yes,NA,NA
2021/01/25 00:00:00,9371,ST004L1B,Continue trapping,Trap functioning normally,No fish were caught,2021/01/24 10:38:18,2021/01/25 10:37:18,1177,0.8,0.9,0,0,10,Terrestrial,Yes,NA,NA
2021/01/26 00:00:00,9372,ST004L1B,Continue trapping,"Trap functioning, but not normally",Processed fish,2021/01/25 10:37:18,2021/01/26 10:16:02,1095,0.6,0.8,0,0,18,Terrestrial,Yes,NA,Intermittent spinning
2021/01/27 00:00:00,9373,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2021/01/26 10:16:02,2021/01/27 10:45:53,449,0,0.9,2,3,90,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,"Pulled out roughly 60 gallon of debris from cone. 

Lots of heavy debris in front of cone"
2021/01/28 00:00:00,9374,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/01/27 10:45:53,2021/01/28 10:30:04,1397,0.8,1,1,1,50,Terrestrial,Yes,NA,NA
2021/01/29 00:00:00,9375,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/01/28 10:30:04,2021/01/29 10:45:33,1238,0,2.1,0,1,60,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,Mostly clear intake. Heavy debris in cone weighed it down and 1 precarious stick
2021/01/30 00:00:00,9378,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/01/29 10:45:33,2021/01/30 13:05:51,2764,1.4,1.6,0,0,45,Terrestrial,Yes,NA,NA
2021/01/31 00:00:00,9379,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/01/30 13:05:51,2021/01/31 10:25:29,1703,1.2,1,0,0,8,Terrestrial,Yes,NA,NA
2021/02/01 00:00:00,9380,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/01/31 10:25:29,2021/02/01 10:48:42,773,0,0.8,0,1,8,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,"761 rotations on arrival - debris in intake causing intermittent spinning/ trap stop
Intermittent spinning of cone after cleaning and fish processing."
2021/02/02 00:00:00,9384,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/02/01 10:48:42,2021/02/02 10:20:45,158,0,1.1,0,0,4,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,Let about 4-5 feet of slack from pulley rope and anchor rope to get trap spinning
2021/02/03 00:00:00,9385,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/02 10:20:45,2021/02/03 10:12:18,1295,1,0.9,0,0,4,Terrestrial,Yes,NA,Both traps spinning considerable slower than day before
2021/02/04 00:00:00,9387,ST004L1B,Continue trapping,"Trap functioning, but not normally",Processed fish,2021/02/03 10:12:18,2021/02/04 10:09:29,1270,0.8,0.8,1,0,5,Terrestrial,Yes,NA,"Weird intermittent spinning.

"
2021/02/05 00:00:00,9389,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/02/04 10:09:29,2021/02/05 10:23:46,817,0,0.3,0,0,5,Terrestrial,Yes,Data included in analysis because calculations based on clicker total and after cleaning RPMs suggest trap was functioning normally for at least 70% of the sampling period.,"Trap began to spin when we got on the trap, No before cleaning revolutions

Intermittent spinning.

No stop rotations recorded"
2021/02/06 00:00:00,9391,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2021/02/05 10:23:46,2021/02/06 09:35:19,16,0,0.5,0,0,2,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,Still spinning intermittently
2021/02/07 00:00:00,9396,ST004L1B,Unplanned restart,Trap stopped functioning,No fish were caught,2021/02/06 09:35:19,2021/02/07 10:18:41,113,0,0.3,0,0,1,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,"Trap wasn't spinning upon arrival.Trap spinning intermittently upon departure, adjusted anchor and pulley ropes to encourage spinning."
2021/02/08 00:00:00,9397,ST004L1B,End trapping,Trap stopped functioning,No fish were caught,2021/02/07 10:18:41,2021/02/08 10:18:59,16,0,NA,0,0,1,Terrestrial,Yes,NA,NA
2021/02/10 00:00:00,9399,ST004L1B,Start trap & begin trapping,Trap functioning normally,N/A; not a sampling visit,NA,2021/02/10 09:47:51,NA,NA,0,251,251,NA,NA,Yes,NA,"Cones were not spinning when crew left due to low flows

Adjusted the fishing position for the flow bump this afternoon, in hopes that traps will begin rotating with the flow increase."
2021/02/11 00:00:00,9401,ST004L1B,End trapping,"Trap functioning, but not normally",Processed fish,2021/02/10 09:47:51,2021/02/11 10:13:02,172,0.7,NA,0,0,5,Terrestrial,Yes,NA,"Intermittent spinning

End trapping to change trap orientation and change into new fishing location."
2021/02/11 00:00:00,9402,ST004L1B,Start trap & begin trapping,Trap functioning normally,N/A; not a sampling visit,NA,2021/02/11 13:24:24,NA,NA,1.1,NA,NA,NA,NA,Yes,NA,"C1 <--> C2 orientation switch

Trap fishing closer to river right bank

Still intermittent spinning"
2021/02/12 00:00:00,9405,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/02/11 13:24:24,2021/02/12 10:00:28,1070,0,1.4,1,1,11,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,"Cone was stopped by large branch started spinning once removed.

Swapped warning sign to port side of the trap"
2021/02/13 00:00:00,9407,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/12 10:00:28,2021/02/13 09:12:26,1706,1.4,1.4,0,0,10,Terrestrial,Yes,NA,NA
2021/02/14 00:00:00,9409,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/13 09:12:26,2021/02/14 11:45:52,2020,1.5,1.5,0,0,17,Terrestrial,Yes,NA,NA
2021/02/15 00:00:00,9410,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/14 11:45:52,2021/02/15 10:10:15,2079,1.7,1.7,0,1,14,Terrestrial,Yes,NA,NA
2021/02/16 00:00:00,9411,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/15 10:10:15,2021/02/16 14:10:45,2741,1.6,1.8,0,0,20,Terrestrial,Yes,NA,NA
2021/02/17 00:00:00,9415,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/16 14:10:45,2021/02/17 09:35:35,1921,1.7,1.6,0,0,8,Terrestrial,Yes,NA,NA
2021/02/18 00:00:00,9417,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/17 09:35:35,2021/02/18 09:58:41,2362,1.6,1.6,0,0,6,Terrestrial,Yes,NA,NA
2021/02/19 00:00:00,9419,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/18 09:58:41,2021/02/19 09:24:19,2254,1.5,1.5,0,0,8,Terrestrial,Yes,NA,NA
2021/02/20 00:00:00,9421,ST004L1B,Continue trapping,Trap functioning normally,No fish were caught,2021/02/19 09:24:19,2021/02/20 10:17:27,2286,1.4,1.5,0,0,7,Terrestrial,Yes,NA,NA
2021/02/21 00:00:00,9423,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/20 10:17:27,2021/02/21 10:16:51,1685,1,1.2,0,0,6.5,Terrestrial,Yes,NA,NA
2021/02/22 00:00:00,9424,ST004L1B,Continue trapping,Trap functioning normally,No fish were caught,2021/02/21 10:16:51,2021/02/22 10:30:07,1587,1.1,1.1,0,0,2,Terrestrial,Yes,NA,NA
2021/02/23 00:00:00,9425,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/22 10:30:07,2021/02/23 10:04:47,1489,1.1,1.1,0,0,4,Terrestrial,Yes,NA,NA
2021/02/24 00:00:00,9429,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/23 10:04:47,2021/02/24 09:47:29,1509,1,1,0,0,3,Terrestrial,Yes,NA,NA
2021/02/25 00:00:00,9431,ST004L1B,Continue trapping,Trap functioning normally,No fish were caught,2021/02/24 09:47:29,2021/02/25 09:29:58,1527,1,1.1,0,0,9,Terrestrial,Yes,NA,NA
2021/02/26 00:00:00,9433,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/02/25 09:29:58,2021/02/26 09:06:23,685,0,0.5,0,0,4,Terrestrial,Yes,Data included in analysis because calculations based on clicker total and after cleaning RPMs suggest trap was functioning normally for at least 70% of the sampling period.,"Intermittent spinning

Trap repositioned. Moved ~ 2-3 ft further into channel (river left) and angle lessen to attempt to avoid swaying and iintermittent spinning"
2021/02/27 00:00:00,9435,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/02/26 09:06:23,2021/02/27 10:27:37,455,0,0.7,0,0,2,Terrestrial,No,Trap functioning normally for less than 70% of the sample period and imputed catch greater than or equal to actual catch.,"Very intermittent spinning on arrival from low flow

Pushed trap further into channel ~4ft  to maintain spins"
2021/02/28 00:00:00,9437,ST004L1B,Continue trapping,Trap functioning normally,No fish were caught,2021/02/27 10:27:37,2021/02/28 10:10:52,1144,0.8,0.8,0,0,5,Terrestrial,Yes,NA,NA
2021/03/01 00:00:00,9438,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/02/28 10:10:52,2021/03/01 10:58:15,1424,1.7,1.8,0,0,8,Terrestrial,Yes,NA,Flow increase (500cfs) occured and plateaued during trap visit
2021/03/02 00:00:00,9441,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/03/01 10:58:15,2021/03/02 12:22:02,2172,1.2,1.2,0,0,13,Terrestrial,Yes,NA,NA
2021/03/03 00:00:00,9443,ST004L1B,Unplanned restart,Trap stopped functioning,Processed fish,2021/03/02 12:22:02,2021/03/03 09:51:21,764,0,0.8,2,3,6,Terrestrial,Yes,Data included in analysis because calculations based on clicker total and after cleaning RPMs suggest trap was functioning normally for at least 70% of the sampling period.,Log jammed in the intake
2021/03/04 00:00:00,9445,ST004L1B,Continue trapping,Trap functioning normally,Processed fish,2021/03/03 09:51:21,2021/03/04 09:52:33,1107,0.7,0.5,0,0,2,Terrestrial,Yes,NA,NA
